temp,pressure,alarm
12.751,146749.4,0
12.671,148482.4,0
13.09,147547.4,0
12.48,147425.0,0
12.846,148750.5,0
12.763,149152.1,0
12.209,148904.0,0
12.712,150057.1,0
12.659,150403.0,0
12.538,151084.0,0
13.218,150817.2,0
13.071,150624.1,0
12.457,151811.4,0
12.876,153601.4,0
12.909,155058.5,0
12.73,155400.1,0
12.356,155359.3,0
12.4,157312.5,0
12.844,156771.1,0
12.838,159725.1,0
12.601,161408.4,0
13.081,161986.5,0
13.134,161289.5,0
13.131,162765.7,0
13.132,166230.7,0
12.682,167332.5,0
12.286,167706.0,0
12.59,169576.1,0
12.652,172575.6,0
12.498,173053.5,0
12.572,176425.2,0
12.34,179514.5,0
12.901,180554.8,0
13.175,184522.5,0
13.401,185735.0,0
12.761,187745.3,0
12.635,191551.3,0
12.676,193834.4,0
13.095,194688.4,0
13.09,200425.6,0
12.615,201149.7,1
13.048,144657.2,0
12.736,146132.8,0
12.467,146690.0,0
12.641,145966.8,0
13.198,146542.7,0
12.904,145938.0,0
12.535,145393.8,0
12.969,146591.5,0
12.902,145229.0,0
12.595,146142.3,0
12.464,145323.7,0
12.354,145634.5,0
12.194,145476.9,0
12.492,147812.6,0
12.635,146364.2,0
13.066,145516.9,0
12.935,145718.5,0
12.747,147015.5,0
12.126,146397.4,0
12.777,146903.1,0
12.195,146732.9,0
12.95,147215.5,0
12.959,144678.2,0
12.704,146190.3,0
12.933,144696.0,0
12.993,148068.0,0
12.721,146013.2,0
12.645,147484.1,0
12.29,146898.7,0
12.582,145583.0,0
12.39,147588.2,0
12.387,146035.8,0
12.469,147367.5,0
12.1,145521.6,0
12.983,146690.2,0
12.755,146104.7,0
13.037,146441.9,0
12.93,145443.3,0
12.839,144679.5,0
12.927,144883.2,0
12.734,147553.8,0
13.081,145131.5,0
12.536,145776.8,0
12.683,145832.9,0
12.606,147155.2,0
13.295,147731.8,0
12.5,147668.8,0
13.076,144807.8,0
12.281,144784.2,0
12.72,145224.3,0
12.635,146946.3,0
12.383,146684.1,0
12.49,147423.9,0
12.841,145019.4,0
12.589,145394.6,0
12.4,146548.9,0
12.959,145465.7,0
12.684,147232.2,0
12.789,144679.6,0
13.018,148268.2,0
13.154,146036.9,0
12.004,144465.3,0
12.658,148247.1,0
12.187,145024.7,0
13.508,146989.2,0
12.736,145721.5,0
12.982,144781.3,0
12.502,145730.9,0
12.584,147350.7,0
13.02,146643.1,0
12.845,144682.0,0
13.194,146727.2,0
12.44,145852.7,0
12.625,147119.3,0
12.845,144450.8,0
12.891,144185.4,0
12.817,144525.8,0
12.294,147219.9,0
12.408,146419.3,0
12.794,148637.6,0
12.228,145513.6,0
12.425,145254.9,0
12.702,144421.1,0
12.458,147281.6,0
12.76,146596.3,0
12.665,146613.3,0
12.455,146480.9,0
12.462,147793.1,0
13.075,145264.7,0
12.807,147489.4,0
12.766,146629.5,0
12.708,145623.7,0
12.42,145951.4,0
12.523,145469.8,0
11.972,146869.9,0
12.501,147515.4,0
12.506,147104.6,0
12.857,147494.8,0
12.511,146090.9,0
12.928,145313.8,0
12.614,146280.5,0
12.737,144997.8,0
12.683,146339.9,0
12.902,146618.3,0
13.054,146617.7,0
12.396,144613.3,0
13.22,146193.5,0
12.435,144817.5,0
12.637,145334.8,0
12.534,146364.0,0
13.145,146204.6,0
12.374,143978.0,0
12.908,145831.6,0
12.03,145862.0,0
12.937,145864.8,0
12.636,145807.1,0
12.581,147716.2,0
12.486,143127.3,0
12.673,145718.2,0
12.587,143942.3,0
12.246,145690.5,0
12.458,147130.6,0
12.933,149071.4,0
12.573,146804.4,0
12.456,146185.7,0
12.707,146954.6,0
12.84,145509.2,0
12.889,146766.6,0
12.795,146471.5,0
13.056,147341.9,0
12.708,146103.3,0
12.623,146520.8,0
12.956,145730.9,0
12.481,146165.2,0
12.573,146235.7,0
12.216,146659.4,0
13.238,146260.4,0
13.32,145921.5,0
12.642,145449.6,0
12.923,145944.7,0
12.904,145687.3,0
12.751,146094.2,0
13.059,144926.5,0
12.315,147699.9,0
12.639,145446.2,0
12.068,147688.2,0
12.391,144997.8,0
12.207,147927.4,0
12.143,146878.1,0
12.546,145006.4,0
12.804,146412.4,0
12.495,146573.5,0
12.531,147643.4,0
12.474,146003.8,0
12.737,147103.3,0
12.514,146069.4,0
12.393,144698.3,0
12.975,146604.3,0
12.433,145799.9,0
12.314,146215.8,0
12.917,146943.3,0
12.19,147627.8,0
13.064,145274.3,0
12.388,145647.4,0
12.719,145694.5,0
12.397,146444.0,0
12.699,146097.5,0
12.539,145949.5,0
12.401,145547.3,0
12.215,145072.8,0
12.533,145291.8,0
12.838,145532.4,0
12.898,146728.6,0
12.48,145259.3,0
12.481,147922.4,0
12.644,144110.4,0
12.696,145635.4,0
12.695,146113.2,0
12.566,146363.3,0
12.586,146337.0,0
12.61,145958.9,0
11.972,146755.7,0
12.575,144817.9,0
12.931,147231.4,0
13.114,144881.2,0
13.049,145372.1,0
12.724,145925.9,0
12.34,146890.5,0
12.532,146541.0,0
12.468,147367.5,0
12.274,145716.5,0
12.414,146672.6,0
12.478,145089.4,0
12.278,146752.8,0
12.977,146477.4,0
12.88,145651.6,0
12.682,145491.7,0
12.812,147247.1,0
12.789,146359.2,0
12.477,147374.7,0
13.237,145970.0,0
12.467,146894.3,0
12.197,147822.7,0
12.746,146767.8,0
12.867,147420.9,0
12.607,147370.0,0
13.071,147061.9,0
12.752,146276.3,0
12.451,147463.0,0
12.52,146430.3,0
12.742,146010.4,0
12.722,145983.9,0
13.062,146564.7,0
12.948,146351.4,0
12.228,144793.1,0
12.647,148124.0,0
12.325,146039.7,0
13.136,146561.1,0
12.406,147572.8,0
12.759,144927.5,0
12.489,146895.4,0
12.105,145241.7,0
12.322,146141.3,0
12.624,147331.1,0
12.869,147076.3,0
12.858,145535.5,0
12.299,144581.5,0
12.793,143831.6,0
12.984,147658.9,0
12.852,143885.9,0
12.59,145969.4,0
12.713,145195.3,0
12.745,144265.8,0
13.118,145237.2,0
13.209,145651.6,0
12.892,146823.2,0
12.715,146300.2,0
12.69,145237.9,0
12.721,144622.9,0
12.761,147170.2,0
12.544,145589.7,0
13.29,145311.5,0
12.462,147127.6,0
13.088,145462.8,0
12.04,145924.4,0
12.617,146703.9,0
12.598,146492.4,0
12.768,145179.8,0
12.59,145118.6,0
13.115,146474.2,0
12.627,145237.2,0
12.391,146251.0,0
12.41,144991.0,0
12.558,146712.5,0
12.917,147432.5,0
12.972,146476.4,0
12.339,146519.6,0
12.46,144665.6,0
12.38,144126.2,0
12.614,145451.1,0
12.989,144938.4,0
12.752,146106.5,0
12.865,147194.1,0
12.924,143506.1,0
12.524,146422.0,0
12.316,146044.2,0
12.524,146414.3,0
12.947,147472.4,0
12.881,145485.9,0
12.724,146311.9,0
12.985,145663.5,0
12.744,147542.0,0
12.601,145774.7,0
12.23,146393.8,0
13.082,145536.0,0
12.672,146032.3,0
12.566,146482.1,0
12.67,145814.2,0
13.151,145127.5,0
12.999,145111.8,0
12.593,147794.3,0
12.842,145731.5,0
13.069,147663.8,0
12.806,146417.3,0
12.738,146754.0,0
12.074,145468.2,0
13.075,147066.3,0
12.393,146755.6,0
12.14,147718.9,0
12.16,145244.2,0
12.445,146353.1,0
12.848,147666.6,0
13.05,145241.6,0
12.804,145219.6,0
13.223,146584.4,0
12.581,145845.5,0
12.632,146229.1,0
12.142,145157.8,0
12.529,146055.0,0
12.09,146916.7,0
12.3,145968.7,0
12.891,147153.1,0
12.196,144203.5,0
12.226,146471.0,0
12.175,146362.7,0
12.935,145935.2,0
13.194,147768.2,0
12.68,146116.6,0
12.985,145466.0,0
12.353,146334.4,0
13.072,144409.4,0
12.488,145523.2,0
12.903,145126.9,0
12.695,143876.4,0
12.127,145257.9,0
12.437,146490.2,0
12.754,145953.8,0
12.148,147162.1,0
12.792,145460.9,0
12.278,145061.8,0
12.865,146189.8,0
12.295,146784.9,0
12.836,146208.4,0
12.948,145803.0,0
12.653,146638.0,0
12.679,145672.1,0
13.149,146711.6,0
12.469,145136.3,0
12.543,145715.4,0
12.896,145684.3,0
12.83,147504.2,0
12.631,146436.1,0
12.339,143587.9,0
12.996,147672.6,0
12.332,146805.2,0
13.387,147394.4,0
12.345,147019.4,0
12.372,145044.9,0
12.807,145234.1,0
12.869,144880.6,0
12.412,146056.9,0
13.212,144129.7,0
12.803,146270.0,0
12.63,146038.1,0
12.82,145167.6,0
13.068,147773.6,0
13.187,146738.1,0
12.762,142824.9,0
12.322,146626.8,0
12.327,145567.1,0
12.28,145744.5,0
12.512,146866.7,0
12.716,145913.1,0
12.769,145579.4,0
13.043,144753.8,0
12.083,145991.8,0
12.702,145427.8,0
12.843,146455.7,0
11.863,146289.3,0
12.841,148141.1,0
13.524,145102.9,0
12.937,145184.5,0
12.798,146450.7,0
12.623,145102.7,0
12.775,144968.3,0
13.167,144712.2,0
12.601,147522.5,0
13.064,145405.4,0
12.845,145866.6,0
13.194,144944.6,0
13.032,146559.6,0
12.763,146274.7,0
12.743,146321.0,0
12.612,145327.5,0
12.999,146093.8,0
12.529,145989.7,0
12.74,145923.0,0
12.648,146846.0,0
12.304,145696.0,0
12.772,146455.6,0
12.249,145122.1,0
12.572,146386.5,0
12.906,144990.6,0
12.757,149522.6,0
12.752,146627.8,0
12.447,144901.9,0
13.021,145888.0,0
12.441,145810.4,0
12.918,146009.0,0
13.096,145063.1,0
12.248,143792.5,0
12.585,147448.7,0
12.557,145809.5,0
12.789,146664.7,0
12.424,144672.1,0
12.357,146670.0,0
12.691,145834.0,0
12.539,145778.9,0
12.663,144589.5,0
12.975,145841.7,0
12.222,146714.3,0
12.673,145809.3,0
12.53,147729.4,0
12.714,146379.1,0
12.531,147664.3,0
12.353,145134.2,0
12.825,144687.3,0
13.539,145334.1,0
12.677,145088.1,0
12.49,145355.7,0
12.489,146096.7,0
12.988,146203.2,0
12.445,145257.5,0
13.098,146060.4,0
12.217,144806.9,0
12.766,145640.9,0
12.907,145275.4,0
12.937,145112.9,0
12.916,146633.5,0
12.788,145448.9,0
13.054,146194.5,0
12.411,145076.4,0
12.515,145924.5,0
12.587,146296.3,0
13.153,146886.1,0
12.848,145363.9,0
12.913,144699.8,0
12.655,145773.3,0
12.954,144292.6,0
12.243,146526.5,0
12.586,145662.1,0
12.644,144516.5,0
12.566,145310.2,0
12.612,146666.8,0
12.873,144764.3,0
12.78,146447.0,0
13.067,147423.9,0
12.083,146872.2,0
13.156,146212.2,0
12.514,145778.9,0
13.104,145018.1,0
12.584,146742.6,0
12.82,146452.1,0
12.386,147495.9,0
12.345,146139.2,0
12.884,145952.8,0
11.91,146964.7,0
12.345,146928.8,0
12.94,143850.3,0
12.585,147072.1,0
12.445,146613.6,0
13.167,145397.7,0
13.272,146027.1,0
12.71,146779.0,0
13.092,147061.4,0
13.165,146493.0,0
12.705,146159.0,0
12.556,146455.9,0
12.737,146477.5,0
12.274,148205.7,0
12.881,147194.5,0
12.611,146449.3,0
12.727,144957.0,0
12.723,146552.1,0
12.456,145552.5,0
12.7,145602.8,0
12.303,144907.3,0
12.566,145955.7,0
12.377,145955.7,0
12.448,147353.8,0
12.033,145523.7,0
12.582,146167.4,0
12.856,146735.8,0
12.764,146362.1,0
13.036,145879.0,0
12.425,147224.0,0
12.567,142908.7,0
12.986,147416.1,0
12.685,143703.8,0
12.767,146991.8,0
13.345,146566.1,0
12.635,146065.7,0
12.566,147170.1,0
12.413,145827.5,0
12.625,146193.3,0
13.018,145041.0,0
12.884,145849.8,0
13.141,147198.3,0
12.82,146415.6,0
12.039,146629.8,0
12.9,145848.3,0
12.743,145772.8,0
12.712,145058.0,0
13.077,145974.1,0
12.63,144500.2,0
12.886,145170.5,0
12.389,144926.3,0
12.257,146866.6,0
12.532,146670.5,0
12.618,146837.5,0
12.877,145979.2,0
12.383,146793.6,0
13.164,146470.7,0
12.423,144828.9,0
12.686,143663.4,0
12.716,145243.1,0
12.802,146306.4,0
12.848,147558.5,0
13.391,146521.9,0
12.532,144811.5,0
12.806,146018.3,0
12.688,146495.7,0
13.008,146611.2,0
12.847,145659.2,0
12.779,144817.3,0
12.265,146808.1,0
12.577,144492.0,0
12.42,146355.6,0
12.579,144952.1,0
12.465,143186.4,0
12.558,145692.4,0
12.59,145634.0,0
12.595,144980.0,0
12.625,146965.1,0
12.435,144052.3,0
12.725,146266.3,0
12.443,146393.5,0
12.534,145981.0,0
12.699,145553.3,0
11.939,144721.6,0
13.461,145564.9,0
12.871,146460.1,0
12.81,144620.9,0
12.557,143545.4,0
12.742,145193.4,0
12.351,145220.6,0
12.861,143819.4,0
12.209,145047.9,0
12.333,147427.8,0
12.501,146774.2,0
13.167,146326.8,0
12.384,146005.1,0
12.814,143365.7,0
12.095,146900.5,0
12.722,144287.0,0
13.235,144969.3,0
12.865,145320.6,0
12.093,145838.9,0
12.728,144632.4,0
12.575,144730.8,0
13.083,146651.9,0
12.685,147655.1,0
12.283,145449.6,0
12.674,146467.1,0
12.506,145505.7,0
12.067,146622.6,0
12.663,146231.7,0
12.716,146265.1,0
12.829,144789.2,0
13.02,145197.6,0
12.631,145720.1,0
12.265,145375.3,0
12.464,146277.7,0
12.71,143974.3,0
13.08,147283.7,0
12.717,147204.6,0
12.676,146196.1,0
12.645,145420.9,0
12.713,145377.5,0
13.289,145252.8,0
12.69,146095.0,0
12.637,145180.7,0
12.727,145228.7,0
12.513,144037.8,0
12.247,145761.4,0
12.194,145367.7,0
12.498,147400.6,0
13.07,145732.0,0
13.066,143279.7,0
12.381,146095.0,0
12.669,145934.0,0
12.756,144984.7,0
12.499,147703.9,0
13.109,145965.9,0
12.945,144843.8,0
12.825,147043.1,0
12.737,145844.4,0
12.248,145539.9,0
13.124,145040.7,0
12.891,145407.0,0
12.839,144171.1,0
12.495,145352.8,0
12.521,144677.7,0
12.865,146800.2,0
13.048,145704.6,0
13.234,147163.3,0
12.496,147058.3,0
12.669,144723.1,0
12.089,145775.3,0
11.979,145690.6,0
12.874,145807.7,0
12.461,146791.8,0
12.125,145574.5,0
12.368,145766.3,0
12.82,145702.2,0
12.833,145684.8,0
12.226,144690.1,0
13.088,145083.4,0
12.509,143371.6,0
12.8,146037.7,0
12.729,145811.0,0
12.714,145888.1,0
12.437,147120.3,0
12.711,146287.4,0
12.799,146838.1,0
12.658,146720.1,0
12.748,147346.8,0
13.049,146931.1,0
12.577,144799.8,0
12.914,146283.2,0
12.655,146340.2,0
13.146,146079.2,0
12.296,147665.2,0
13.109,145907.2,0
12.559,146222.6,0
13.352,145589.8,0
12.849,145469.1,0
12.974,145304.9,0
12.67,144745.7,0
12.923,146076.2,0
12.923,147347.1,0
12.676,145470.1,0
12.948,145958.1,0
11.711,144802.3,0
12.526,143856.4,0
12.725,145637.2,0
12.87,144980.1,0
13.011,144646.0,0
12.643,143943.1,0
12.602,144092.8,0
12.981,145775.1,0
13.065,147509.0,0
12.941,145073.1,0
12.673,146150.0,0
13.484,144666.3,0
12.743,144910.1,0
12.784,144117.3,0
13.209,145271.9,0
13.178,143334.8,0
12.932,144594.2,0
12.449,145183.9,0
12.754,145061.1,0
12.875,146022.5,0
13.305,146300.1,0
13.605,145443.8,0
12.54,146678.1,0
12.976,143800.4,0
12.476,146326.7,0
12.683,145442.2,0
12.46,144016.7,0
13.221,146400.8,0
12.792,145885.3,0
12.808,145056.1,0
12.735,146635.8,0
12.833,145630.6,0
12.844,146443.2,0
12.515,145948.2,0
12.214,144481.7,0
12.322,143933.6,0
12.237,144489.5,0
12.779,145880.1,0
12.476,145036.2,0
13.015,145932.2,0
12.793,145016.0,0
12.17,143832.2,0
12.598,146012.9,0
12.084,146483.1,0
12.378,145409.9,0
12.574,145314.7,0
12.438,146524.4,0
13.287,146150.7,0
12.946,146837.3,0
12.623,146539.8,0
13.149,144924.3,0
12.429,145194.0,0
12.622,145597.7,0
12.978,145338.0,0
12.387,145084.9,0
12.927,146062.7,0
12.809,145751.9,0
12.898,145047.9,0
13.261,144477.6,0
12.858,145753.0,0
12.76,144944.3,0
12.273,145014.8,0
12.785,144731.5,0
12.578,145174.6,0
12.685,144982.0,0
12.58,146632.5,0
12.87,145300.6,0
12.425,144113.9,0
12.786,145640.9,0
12.41,146754.0,0
12.183,145469.4,0
12.62,145365.8,0
12.862,143917.9,0
12.489,145368.7,0
12.764,144864.4,0
12.614,143744.2,0
12.412,144505.6,0
12.89,146759.4,0
12.527,146478.5,0
12.835,146802.4,0
12.285,145584.1,0
12.764,143460.9,0
12.91,145830.5,0
12.829,147900.4,0
12.991,144316.7,0
12.917,143844.7,0
12.813,144500.2,0
12.977,146145.1,0
12.611,143386.5,0
12.88,146051.7,0
12.73,145095.4,0
13.279,145441.6,0
12.805,145988.7,0
12.338,145147.6,0
12.799,145391.9,0
12.438,145570.9,0
12.942,146550.2,0
12.948,145412.0,0
12.541,143893.3,0
12.412,145798.4,0
12.764,146101.9,0
12.453,147937.3,0
12.472,145686.9,0
12.572,146418.4,0
12.911,145593.7,0
12.279,145703.7,0
12.498,146788.0,0
13.444,147543.6,0
13.31,146059.8,0
13.087,146811.5,0
12.737,142922.0,0
12.95,144393.4,0
12.609,144890.6,0
11.913,145892.0,0
12.553,144427.3,0
12.582,145055.8,0
12.733,145614.9,0
12.87,146519.4,0
13.22,145647.6,0
12.734,146160.5,0
12.424,145288.6,0
12.666,144906.7,0
12.918,146993.3,0
12.691,145675.6,0
12.484,144319.0,0
12.882,145297.1,0
12.382,146499.7,0
12.462,144169.1,0
12.85,144539.6,0
12.49,144460.7,0
12.62,145820.3,0
12.73,144929.6,0
12.713,144188.5,0
12.435,144250.5,0
12.824,146568.3,0
12.45,145461.5,0
13.221,145854.0,0
12.605,145262.5,0
12.908,144068.5,0
12.946,146218.0,0
12.619,144898.9,0
12.436,145931.1,0
12.945,145034.9,0
12.299,144703.4,0
12.345,145876.2,0
12.908,145000.6,0
12.666,147358.6,0
12.514,146642.5,0
12.577,144131.3,0
12.488,145561.3,0
13.381,145221.6,0
13.032,144759.4,0
12.479,144563.7,0
12.633,145017.5,0
12.906,146928.8,0
12.434,145912.2,0
12.559,145552.7,0
12.637,144119.3,0
12.462,141851.9,0
13.056,144403.0,0
12.513,146869.5,0
12.692,145026.8,0
12.762,144882.4,0
13.203,146184.3,0
12.701,145490.1,0
13.368,144705.7,0
12.618,145909.1,0
12.661,145992.4,0
13.008,147736.5,0
13.303,146762.0,0
12.648,145103.0,0
13.098,145441.2,0
12.982,144137.7,0
12.499,145242.9,0
12.722,145932.4,0
12.715,145412.5,0
12.418,144277.4,0
12.777,144800.5,0
12.752,144734.1,0
12.84,146044.1,0
12.749,146003.7,0
12.528,145525.8,0
13.462,145921.8,0
12.793,145135.6,0
13.118,144566.0,0
12.859,145189.8,0
13.18,145527.5,0
12.495,145684.1,0
12.702,144841.9,0
12.594,143710.2,0
12.557,145620.5,0
12.809,143565.9,0
12.655,145045.0,0
12.3,143810.1,0
12.638,146509.5,0
12.613,146185.8,0
12.993,146262.4,0
12.295,144174.2,0
12.575,143938.2,0
12.504,147524.5,0
12.952,145516.3,0
12.565,143504.5,0
13.043,144979.6,0
12.715,144507.2,0
12.876,146123.1,0
13.061,144271.1,0
12.368,144892.8,0
12.655,146061.7,0
12.856,145624.6,0
12.789,144933.0,0
12.34,144309.5,0
12.938,145645.2,0
12.744,143502.3,0
12.768,145718.4,0
12.663,145411.2,0
11.775,145050.2,0
12.893,144371.0,0
12.906,145729.6,0
12.603,145620.2,0
12.284,144506.6,0
12.569,142971.0,0
13.028,145426.8,0
12.608,146511.7,0
12.737,145056.4,0
12.63,145029.8,0
12.825,145605.6,0
12.335,144535.7,0
12.67,145107.1,0
13.059,146386.1,0
12.455,145581.6,0
12.648,147070.3,0
13.046,145555.8,0
12.954,145982.3,0
12.866,144855.0,0
12.847,145115.1,0
12.842,145553.8,0
12.661,146594.1,0
13.065,145199.0,0
12.604,146186.6,0
12.465,146431.5,0
12.373,147001.2,0
12.635,145024.5,0
12.671,145013.0,0
12.693,143810.1,0
12.607,144367.4,0
13.133,144171.6,0
12.805,143124.4,0
13.328,141506.6,0
13.462,141979.3,0
14.107,139292.7,0
13.296,141126.6,0
13.488,139537.4,0
13.423,140372.6,0
13.413,141539.5,0
13.764,139471.7,0
13.79,137036.4,0
13.807,138041.6,0
14.38,136372.3,0
14.141,135783.1,0
14.793,134019.5,0
15.048,134224.3,0
14.707,131361.5,0
15.569,129271.2,0
15.459,129373.6,0
15.514,129157.0,0
15.206,127053.0,0
15.436,127198.7,0
16.64,125285.3,0
16.79,123246.8,0
17.106,122438.1,0
17.423,117833.2,0
17.525,120129.7,0
17.438,118252.3,0
17.796,115662.3,0
17.691,115851.1,0
18.243,112784.5,0
18.678,111756.9,0
18.973,109532.2,0
19.003,106391.6,1
12.124,145010.5,0
12.279,143550.2,0
12.876,145382.3,0
12.581,145418.8,0
12.933,145752.2,0
12.368,144587.9,0
13.142,144296.3,0
12.452,145688.3,0
13.176,143080.2,0
12.268,145506.3,0
12.914,146474.8,0
12.454,144886.1,0
12.731,146435.2,0
13.056,145660.5,0
13.004,146595.7,0
12.487,145873.6,0
12.55,145009.6,0
12.262,145255.6,0
12.196,144707.9,0
12.484,144500.2,0
12.477,145775.1,0
12.282,145227.4,0
12.672,144571.3,0
12.724,146478.5,0
12.73,145780.3,0
12.494,142662.0,0
12.56,145892.0,0
12.639,144566.6,0
12.979,146331.2,0
12.531,146160.1,0
12.231,146465.3,0
12.638,145977.9,0
12.604,146517.8,0
12.25,143097.6,0
12.615,143672.2,0
12.469,146220.8,0
12.711,143940.2,0
12.861,144944.1,0
12.574,146184.0,0
12.888,147842.9,0
12.643,145609.9,0
12.655,145405.8,0
12.642,143255.7,0
12.677,145691.8,0
12.322,145271.8,0
12.186,146210.5,0
13.07,145856.9,0
12.799,146258.2,0
12.572,144213.3,0
13.054,146091.9,0
13.595,144697.8,0
12.285,144181.1,0
12.724,144951.2,0
12.936,145305.5,0
12.246,145485.3,0
12.278,144012.7,0
13.021,146490.8,0
12.719,146093.6,0
12.528,146403.4,0
12.244,146928.2,0
12.834,144756.4,0
12.315,146676.3,0
12.43,144779.7,0
12.449,145586.0,0
12.634,146116.4,0
12.406,145254.2,0
12.451,146072.0,0
13.02,144476.9,0
12.787,145340.7,0
12.741,145911.9,0
12.867,145594.1,0
12.419,143916.1,0
12.845,144714.0,0
12.864,144840.9,0
12.429,145631.4,0
12.916,147013.9,0
12.807,143899.4,0
12.815,144313.0,0
13.237,146839.8,0
12.773,146204.3,0
12.46,145452.9,0
12.776,145693.3,0
12.741,145897.9,0
12.404,145460.7,0
12.13,145359.2,0
12.717,146610.4,0
13.02,143633.6,0
13.023,146501.4,0
12.822,143988.1,0
13.208,146722.8,0
12.79,145122.9,0
12.678,145010.6,0
12.799,144029.0,0
12.518,146150.2,0
12.357,145671.1,0
12.444,145173.7,0
12.594,144365.2,0
12.997,146267.7,0
12.304,145024.4,0
12.446,144826.5,0
12.979,146467.0,0
12.631,145818.6,0
12.678,147667.0,0
12.625,145361.1,0
13.318,147404.2,0
12.906,145791.9,0
12.814,146020.1,0
12.797,145357.0,0
12.861,145848.4,0
13.293,146268.5,0
12.626,145283.7,0
12.789,144629.2,0
12.747,144720.5,0
13.009,145563.9,0
13.25,144969.8,0
12.562,145414.6,0
12.875,145938.7,0
12.791,145689.3,0
12.321,146254.7,0
13.03,145416.9,0
13.208,144394.5,0
12.985,144842.7,0
12.549,145772.1,0
12.332,146448.6,0
12.931,145395.9,0
12.415,144559.1,0
12.445,145748.3,0
12.802,146743.1,0
12.96,145511.3,0
12.638,144289.7,0
12.677,143737.4,0
12.706,146941.6,0
12.465,145351.8,0
12.625,144182.3,0
12.254,144901.7,0
12.96,147252.9,0
13.576,146761.6,0
12.758,145084.8,0
13.097,144252.6,0
12.661,146699.6,0
12.336,146171.1,0
13.415,145327.2,0
12.486,142628.5,0
13.024,145372.1,0
12.805,145968.3,0
13.096,144996.1,0
12.72,144507.0,0
12.391,144060.9,0
12.541,145360.4,0
13.446,143858.2,0
12.836,145665.2,0
13.394,143851.6,0
12.63,144614.9,0
12.955,144280.5,0
12.355,144114.9,0
12.749,143952.8,0
13.408,146505.7,0
12.505,145060.8,0
12.534,143908.8,0
12.989,145869.9,0
12.775,144433.3,0
13.31,146576.5,0
12.669,144677.8,0
12.762,144774.1,0
12.836,143791.4,0
12.418,146571.2,0
12.351,144250.1,0
12.324,144660.0,0
11.749,144110.1,0
12.716,144049.8,0
12.351,145624.3,0
12.58,147172.2,0
13.047,145879.4,0
12.458,143400.7,0
12.948,146100.0,0
12.267,145077.9,0
12.536,144267.4,0
13.264,145488.2,0
12.613,144430.0,0
13.128,146777.0,0
13.448,145729.0,0
12.616,144052.4,0
12.542,145256.9,0
12.094,142605.3,0
12.83,144600.4,0
12.856,146320.4,0
12.973,146634.1,0
13.16,144628.6,0
12.434,145227.3,0
13.304,145342.2,0
12.658,146175.4,0
12.851,144227.3,0
12.722,146351.4,0
12.511,145464.8,0
12.383,145426.9,0
12.806,145471.9,0
12.453,145171.2,0
12.677,146276.5,0
12.619,144272.2,0
12.634,144116.6,0
12.203,144702.4,0
11.793,147174.9,0
12.995,146598.5,0
13.081,144501.5,0
11.974,144917.7,0
12.868,144575.9,0
12.808,145457.9,0
12.346,144780.0,0
13.013,144596.3,0
13.085,144889.9,0
13.061,145348.1,0
13.267,146485.3,0
13.043,144710.5,0
12.494,145333.0,0
12.749,146098.6,0
12.859,144307.3,0
13.199,145306.4,0
12.668,145837.7,0
12.554,145763.5,0
12.248,146625.6,0
13.006,145649.9,0
12.807,145179.2,0
12.484,145546.5,0
12.975,144924.7,0
12.642,146295.8,0
12.347,145039.6,0
13.143,144950.9,0
12.125,144372.9,0
12.787,144673.1,0
12.711,145674.1,0
12.253,143823.3,0
12.842,144713.8,0
12.536,144722.1,0
13.25,145735.8,0
13.046,145979.9,0
12.811,146589.0,0
11.997,144405.6,0
12.578,145893.4,0
12.555,145370.7,0
13.108,145042.4,0
12.798,145834.8,0
12.84,143774.6,0
13.05,144574.3,0
13.234,144015.8,0
13.183,146404.2,0
12.909,145977.6,0
12.664,144026.0,0
12.876,143755.5,0
12.735,145695.1,0
12.981,144230.9,0
12.575,145759.1,0
13.016,146883.8,0
12.759,144231.0,0
12.861,145695.0,0
12.387,144857.5,0
12.663,146678.4,0
12.88,143540.0,0
12.691,143763.0,0
12.042,145263.1,0
12.376,146512.3,0
12.848,144820.3,0
13.197,144309.4,0
12.676,143366.7,0
12.599,145524.3,0
13.062,143706.1,0
12.749,147231.1,0
12.969,145210.2,0
12.657,145138.6,0
12.624,144773.6,0
12.993,144217.3,0
12.948,144862.8,0
12.65,145560.9,0
12.409,146023.6,0
12.246,145054.5,0
12.285,144907.1,0
12.557,145193.0,0
12.842,144309.8,0
12.247,146762.4,0
12.267,144465.4,0
12.86,144348.5,0
13.217,145636.9,0
13.073,144659.0,0
12.194,146599.7,0
12.864,145522.6,0
13.034,144108.0,0
12.598,146048.4,0
12.676,145023.0,0
12.847,146493.8,0
12.894,144327.8,0
12.86,145353.4,0
12.965,145883.6,0
12.812,144062.9,0
12.56,146633.2,0
12.614,145099.0,0
12.514,145377.9,0
12.609,142733.2,0
12.916,143960.8,0
12.516,144100.7,0
13.069,146325.8,0
12.451,143180.0,0
12.809,144196.8,0
12.999,145141.6,0
12.883,145536.4,0
12.194,145874.1,0
12.788,145447.0,0
12.527,144538.2,0
12.351,144008.5,0
12.815,146616.9,0
12.373,145808.9,0
12.822,144952.6,0
13.185,144368.8,0
12.839,144952.8,0
12.679,144760.8,0
12.7,144668.0,0
13.023,144272.7,0
12.657,145997.6,0
12.609,144478.8,0
12.469,144631.7,0
